request_rate,packet_size,cpu_usage,connection_time
5.208863595004756,95.48468673995318,31.962079835893835,1.8287253995711175
3.040329876120224,90.7125023958036,27.455181871462507,2.0852318854982856
3.6718139511015693,124.48903637119945,29.87212843904003,1.5186337173576938
5.1968612358691235,140.9419660522431,21.15462047555441,1.8966943601519768
5.738466579995411,153.67855382915738,26.52643434455471,2.305108084794611
5.17136828118997,110.8223147426212,27.95358780943448,2.078486480484217
4.88435171761176,141.5736166686259,27.379558010327038,1.7067343652180322
4.698896304410711,119.22983060998585,30.76177436016861,2.1121082021453965
3.5214780096325726,116.54745400118361,25.887900338088997,2.357304895318309
4.280155791605291,137.67319874973344,35.60515333662236,0.975029360711261
4.539361229040212,133.04645756826838,30.001035324590987,2.579537032477949
6.057122226218915,88.47215686031501,29.953498394306926,1.831872630659464
5.343618289568461,149.53080699451792,28.36052641743541,2.2127449666201153
3.236959844637266,147.60182708294903,30.775953419294897,2.598623461822614
5.3240839693947954,107.48874596980941,34.125491323338174,1.3141631513847671
4.6149177195836835,127.91607066874818,25.664348921445498,1.6452794987862267
4.323077999694041,129.88060372565477,26.709417554623716,1.8557256520621477
5.611676288840868,125.21347531647814,28.481369856116675,1.6081232394377858
6.030999522495951,108.9938969230916,23.270645382633926,2.8674682879184044
5.931280119116199,106.56753264123897,25.903710701392512,1.5716139530866036
4.160782476777362,119.48891858017109,27.618895632276704,1.7222266102565666
4.690787624148785,143.45458038518728,34.371945903563635,2.1021945158014885
5.331263431403564,130.87200309188864,31.312806645009626,1.3989252369619556
5.975545127122359,112.58771335827788,30.967949556837723,1.8021596441218681
4.52082576215471,135.4339742129669,34.25448981083986,2.1587266306250874
4.8143410233361825,63.02914758739849,29.313141058003016,1.8335697978087444
3.893665025993972,142.97531400744208,31.952324249644448,1.9533065705500259
3.803793375919329,85.20572442443802,29.48389123533752,1.7353339437758146
5.812525822394198,112.75118117193736,31.326811746998143,1.2427648454096165
6.356240028570823,97.60660210747713,27.08620671194209,2.1607966056696193
4.927989878419666,94.10637048558189,17.805914208617857,2.8774665358236207
6.003532897892024,143.2165357475704,29.32860418906848,2.009200815391719
5.361636025047634,110.64597597376218,37.1137406804997,2.112632058623775
4.354880245394876,126.93007763461432,34.631077011207964,2.3463613775584298
5.361395605508414,119.06158842241632,34.82698742295585,1.3653347517266505
6.538036566465969,129.54081654446242,36.18065360903109,2.851257329064803
4.964173960890048,121.53643782120511,30.443287954807186,2.101164398211401
6.564643655814006,94.3401555162286,30.986578537027977,2.8159284495445545
2.3802548959102556,139.9253363889428,26.91174052282825,1.6334835022380054
5.821902504375224,110.12486833677374,28.41963571986475,2.9090309612789125
5.087047068238172,88.86836202680499,33.07885574885571,2.3875777470173913
4.7009926495341325,111.43769678068175,36.01942218584408,2.276520042926179
5.091760776535502,150.01519581268622,29.302768621595003,2.117012227176574
3.012431085399107,137.00443484226986,27.749053675742942,1.8757356909627754
4.780328112162488,113.02695731184282,30.002639794282988,2.6002658292369363
5.357112571511746,113.01484591363142,33.00603374464558,2.0701799349240235
6.477894044741516,113.56729897565235,22.78072591933229,1.0164651482064238
4.481729781726353,161.53495967121682,18.51909523431381,1.4414067691464987
4.191506397106813,127.63870904463107,27.247315752542082,1.9070771239036264
4.498242956415464,128.6008329438214,23.896437870429207,2.1549994915827777
5.915402117702074,140.60566908063686,27.459299011763445,1.9717057555500521
5.3287511096596845,124.77578318053027,29.26109840591264,2.6094853948968315
4.470239796232962,114.81915708358594,27.733757954884933,1.0244490679806875
5.513267433113356,116.07300301830044,37.26233767235372,2.07179396825258
5.0970775493480405,118.56797481171873,31.6337238230116,1.0910103873064227
5.968644990532889,119.25555526980317,31.502371798054142,2.379856147742084
4.297946906122648,134.5525908727396,33.11103572021701,1.9527706427789986
4.672337853402232,121.03891771614599,24.305834411096154,2.209804986012059
4.607891846867842,134.6528015443116,35.195558937101346,1.568058519705117
3.5364850518678814,118.38566839782835,29.6211785673227,2.6397324658288754
5.296120277064576,121.57270380632181,33.35240308620606,2.5208623320294254
5.261055272179889,80.03598630935784,24.64071383479922,2.2917721515059437
5.005113456642461,138.32655349404962,22.23120616991968,1.9352413765682797
4.765412866624853,126.92976951795985,34.08944829012514,2.289928642647566
3.5846292579495858,139.96020219719304,31.882047630487584,1.6465537160063255
4.579354677234641,62.07489243612621,25.48974222821245,2.4277778295103563
4.65728548347323,161.76749409561455,25.651684593626527,2.8247404471619606
4.197722730778381,117.20820743689653,35.62717392207385,2.535305279989593
4.838714288333991,142.16365633475033,24.05294053566336,1.6351987650962951
5.404050856814538,99.20188145748938,38.21336476627982,2.1807086586365516
6.88618590121053,132.25547810125138,25.496896326760655,1.3534292281206761
5.174577812831839,98.93168873652688,33.191959628041914,2.286195155587838
5.2575503907227645,107.5246207860839,28.356907621255075,2.2253017064312695
4.925554084233832,158.28062707733574,33.01593715541171,1.0650918302339178
3.0812287847009587,116.18635198473307,27.279429989429037,1.419108078043818
4.973486124550783,124.34865746359446,29.18603546963853,1.8584305516281163
5.060230209941026,137.40135461377508,30.204595876978605,1.849570126429587
7.463242112485286,129.9136377594521,24.989062721092637,1.3952615322905975
4.807639035218878,123.00837810287153,33.70412172710063,2.194489364676092
5.301547342333612,127.2992200493245,27.433932167642073,2.125736804470256
4.965288230294757,168.0683117047655,28.857000423299908,1.9028654340107403
3.8313219623804677,118.8476240593283,25.028253126957438,1.6221042499208185
6.1428228145150205,124.02198093429935,17.188331706023448,2.524353563208282
5.751933032686774,141.01308792015223,29.044861186999157,2.8277035565441477
5.791031947043047,142.11051865915968,42.063077108064576,1.7582192580767315
4.090612545205261,143.7406061112076,33.92302143949012,1.6939165414225896
6.402794310936099,132.7746044405837,29.903698101328025,2.245603832705998
3.598148937207719,97.13990174539033,28.68554585395866,1.820985310126507
5.58685709380027,152.6686306460219,30.11232946406023,1.9303013996683829
7.190455625809978,97.07309213962624,32.73559557587605,2.369826575862336
4.009463674869312,126.05270930478066,24.095935923455777,1.0453219562463536
4.433702270397228,104.91448299961284,35.57160847334436,2.6591511624263346
5.099651365087642,118.71723306814015,33.57690657720622,2.0363402621646705
4.496524345883801,126.5752482060696,33.59092862853967,1.79425342771891
3.4493365689338673,126.42714430900546,32.192378694048635,1.9553829228892756
5.068562974806027,128.4384150847057,30.09808328846995,1.9812146775102593
3.937696286273895,152.27422538117293,33.3643061798341,1.1343993482775372
5.473592430635182,129.0706860302796,32.95907066870689,2.747469113726618
4.080575765766197,115.11686729418703,28.22979644529488,2.0206628161353093
6.54993440501754,139.28174336576714,27.131991135515495,2.2215010652236877
4.216746707663763,143.78940977849282,30.509281476309933,2.4757748852870214
4.677938483794325,95.44784369726015,37.74510075747594,1.48941877121985
5.81351721736967,131.94800139699717,23.804464621730496,2.2367359495176142
3.769135683566045,134.02345484621796,22.662373671237802,1.8661794545506032
5.22745993460413,114.04872993280016,30.823804206182583,2.423385387608247
6.307142754282428,147.51413626623238,30.25443850928009,0.9363862898242523
3.3925167654387725,116.99888825934947,30.86670832185204,1.9504528498793654
5.184633858532305,122.51152906943085,31.219765989542502,1.6985896721080191
5.259882794248424,116.5385635143226,28.883988726825976,2.2161314753170775
5.78182287177731,120.31158095162935,37.44931719301041,2.235022093684101
3.763049289121918,98.07449826209597,21.99548010761742,1.646187052588987
3.6795433869157237,91.19898234811411,25.85751487609877,1.6439130679119782
5.521941565616897,151.89010126449944,29.483726199254765,1.9446673157213352
5.296984673233186,103.06077303363344,21.784055944229163,1.5516788863423958
5.250492850345877,100.17215301087386,29.120727977839643,2.4209918477260635
5.346448209496976,76.93219772792571,38.30735082864009,1.815396399776277
4.319975278421509,107.22076504620995,30.10443244147981,0.5465058903391793
5.232253697161004,93.53820413185004,31.153504528593416,1.812588971689097
5.293072473298682,152.8403032027274,23.6991761741371,1.480728089578014
4.285648581973632,140.19634178685268,26.918192959802614,1.1843620922695273
6.865774511144757,106.23699309644553,28.124018098380315,1.3812866808887136
5.4738329209117875,165.04871610688616,28.41142451621883,2.054704235916485
3.8086965027973516,139.63530973983188,36.40821897501884,2.6643204141241155
5.65655360863383,113.50337232982756,32.788455303625625,2.15659223693249
4.025318329772679,70.01188570252853,24.44271021531484,1.6967483058921302
5.787084603742452,165.81885145181485,31.232523892160025,2.2279520975853515
6.158595579007404,92.20855066472808,32.491108742483924,1.7704548448905042
4.179317681648289,87.09202506086217,35.700745192606334,1.6526998154184276
5.963376129244322,140.4514086401928,37.90270343284187,1.4228186658835078
5.412780926936498,168.79504812678545,24.924529040860655,1.1240855966241403
5.82206015999449,147.68545637021037,25.94571244394831,1.8050381467202774
6.896792982653947,131.2781824010472,23.71211070542692,2.079026744960066
4.754611883997129,131.89508683330573,28.829900704465093,1.951688164992555
4.246263835642511,137.06831117560614,32.331791872231676,1.7920165360263207
4.110485570374477,135.1785717957353,34.93667258294551,1.5271269696516094
4.184189715034561,125.62382847938751,29.620244881787386,2.3041230958424843
4.922898290585896,122.08402207903752,28.40076238372578,1.3414340400267075
5.341151974816644,118.74813744200955,30.758789961243703,2.388013956921738
5.276690799330019,104.92070822266648,25.824285491849885,1.4988914905366375
5.827183249036024,114.38649846266452,40.44769360847387,1.6237823813234824
5.013001891877907,86.1408637160923,21.961694864409708,1.2666074046921616
6.453534077157316,118.033207464105,30.923702894478623,1.7492989265571817
4.735343166762044,100.22817785698166,40.1180310961482,2.4876562292389894
7.720169166589619,97.92821365568457,30.033999222799988,2.2578140442219783
5.625667347765006,123.59788302306957,29.049804824992528,2.4892110560140175
4.142842443583717,147.840045726892,28.212772885947864,2.261071272966968
3.929107501938888,138.36633212004625,29.09804159118796,1.4481650857348154
5.482472415243185,88.58998792753646,36.86424237338265,1.8346053878362214
4.776537214674149,100.20743726859325,18.940690443352466,1.6099004354412687
5.714000494092092,138.81542375976431,37.66716850648163,2.66528745201952
5.473237624573545,100.35025212923381,22.880214237749275,1.4016056767868443
4.927171087343127,115.50733700005951,28.666738353827927,2.4468488446945553
4.153206281931595,131.00104198049104,27.853777898506692,2.4464769350543847
3.4851527753141354,100.6331109027273,32.942766348853596,2.914810100858044
4.553485047932979,122.1075101229192,22.009378240581263,1.7951567036852514
5.856398794323472,93.3194901016359,32.31086333040972,2.356161079790081
5.214093744130204,107.97264712097572,40.12154811643426,3.1408259182694214
3.754261221288012,126.39563868285074,23.184129977035948,1.6911791615331517
5.173180925851182,88.14012532936661,30.94853083805198,1.2324798762338203
5.3853173797288365,128.80949475920798,26.690089111016956,1.0599949830461182
4.116142563798867,119.60724402146637,32.12943603096518,2.3563560144306654
5.153725105945528,131.04979908834295,30.09573888707876,1.058424895970708
5.058208718446,124.47828268129322,26.79256545477845,1.8138404735310385
3.8570297021693767,147.28280859947688,32.43936142435537,2.2186565935194804
5.357787360348283,122.50449005295815,39.021740548933714,2.092587768414957
5.560784526368234,111.41188917749494,29.045481041363505,2.212722432092086
6.083051243175277,122.44595006064567,33.59878971074091,2.111144927900427
6.053802052034903,130.86596058072774,23.53363521064418,2.6394329066566966
3.622330632042909,120.97720140651408,25.217818115909957,1.5238418096306015
4.062174960084877,120.81183382407765,32.362031389401885,1.6615024307707342
5.51503526720866,105.96016624386489,37.420580142679825,1.6136702773645881
5.513785950912209,106.74198164898104,31.7780667439283,2.415095905931305
5.515047686306048,91.94789456400613,28.434709847384227,2.4501992941975317
8.85273149065472,154.9915348637388,29.99645702711677,2.2256126596592543
5.570890510693167,95.1227352921743,23.747961330151412,2.591746833444964
6.135565640180599,106.14189604408185,33.022576631776836,1.4109795663118097
5.954001763493203,105.63185468861604,34.41166531161704,2.8336120557755686
5.651391251305798,137.89848753888882,27.7395483358346,2.761619310856129
4.684730755359654,114.10100643415944,27.649789261202493,2.3678109986228733
5.758969220493268,144.95484145347467,31.329391148260243,2.89089945438553
4.227174785462428,106.53018751512263,27.816401319797023,1.171688396161113
4.763181393259991,125.57988324447604,29.669336926870887,1.737775931868674
4.514636452170897,103.29305893480486,40.49860894583258,1.632348269659024
5.081874139386323,162.90298255546776,28.76487149627002,2.3607396618786716
7.314658566673509,96.24803161940974,28.20829923989389,1.4749296301989272
3.132734807408252,126.19641420454055,26.762290971824203,2.3787475746687425
5.686260190374513,132.67553761864198,33.720959857499686,2.685268071998357
3.3872841288103483,128.27598194902995,29.093879133909486,2.3476014500419997
4.528068134210566,116.29424682244583,26.753134808392872,2.1418755118307504
6.088950596967366,117.40358600533148,36.60652016136506,1.5060633295496255
5.064280019095463,120.87622943958219,37.098015022568184,1.5765745169373178
3.922255222070694,117.05995996743023,26.997882171306475,2.6248094526483334
4.284696290740031,139.2775823358982,20.66730024319692,2.3896745019526664
5.679597748934675,164.21046003182704,35.03756844918461,1.980490240311228
4.2696333682828636,108.85016429984333,26.57685087119998,1.7910452271170547
5.216458589581975,92.60394040841845,33.953127995813844,0.9870960634443116
5.045571839903814,118.23435903297491,20.149480911440822,1.4645737906577807
4.348399652394183,171.59418675308638,34.462986691496546,2.9557095435698617
7.143944089325325,103.92650864060539,23.944140353596094,1.3597722144987667
5.633919022318011,152.78233610888134,33.653820595332625,2.0947399106105404
2.974857413342393,153.55401628152882,30.071365339182172,2.5037219865975993
5.186454314769428,108.9282351658401,25.230302903016778,1.3725386659988539
4.338213535231612,131.3796615837055,27.964818435366098,2.092355237390542
5.852433334796224,152.56793246257075,33.431592284783505,2.4689577687553275
4.2074792615673,112.41744518025025,30.52947226557617,2.006249660953625
4.885263558533101,115.92839279795277,32.92206490236242,3.434201527833384
5.504987278980457,108.36638172102712,39.88220292257743,1.1657003705609024
5.865755194170122,99.70486538614267,22.178791941444743,2.5293642649419397
3.7997035929442236,107.01444909867986,38.08606287484312,1.9135991313017677
4.665498764159052,95.52119466475487,30.521779687616064,2.3859600774183374
4.5250546888390435,120.68166936518452,25.50607975838436,2.220653575849623
4.346670767426288,104.60053537882716,23.348431871305053,1.6334219014450018
6.765454240281096,124.67571823581495,29.054398046114834,2.11449819622967
5.404981710960955,88.88208707592746,34.6082505596223,1.0710492743008564
3.7391160456649546,126.61760464428914,29.362254398112327,2.301623750285697
5.917861947054776,136.67057923217848,37.55577465123674,2.1490792329952626
7.122156197012633,80.12528714857089,22.744121549742204,2.3193300843215514
6.032465260551147,127.48113139695144,29.939555260769726,2.529059162543575
3.4806300340459866,144.55337984946584,23.738032777934404,2.1838099201048555
4.5157659271337485,95.8071796261759,31.81815941312484,2.074044709899138
6.2669111491866225,153.45144773675406,34.4344369504865,1.559465831669354
4.292330534381219,128.3803801873209,27.896191031594732,1.6438896181754745
5.443819428146228,105.89976288483183,16.97893071686433,2.5933673100886656
5.774634053429336,118.88461844684588,30.99474073398247,2.7181677028529894
4.073069528421917,131.16653825043446,32.18369275866755,1.880944781843973
4.9404746439382,121.52010782824823,32.02147377480849,2.023001373626637
1.7587326599309274,130.77511984892737,36.17891095911077,1.5476928125031169
3.9756123586657104,101.58652813841267,24.644731601754756,2.5863784226337225
4.74743184860684,123.38721648072156,33.40108052725225,2.332708411845889
3.7522168180351505,91.7257100619004,35.962537562389876,2.9706087182318743
6.632411303931635,117.775478773026,21.107062079967417,1.5608384614101305
3.5698586220393675,101.92184717070421,31.598259129594886,1.8109960504908913
4.5599555133030165,105.28940114820466,27.479100844961643,2.115722961262786
5.130740577286091,144.72186350420876,29.59238663449177,2.3232447688628852
6.441273289066116,141.8262024118854,31.738382417691682,1.8921661812261839
3.5641378488205606,132.18276241814354,27.56385717943224,1.5635194547731497
6.16316375215496,98.15374470654842,26.62145960419194,2.4407037644617855
5.010233061019587,113.67183100610396,30.170762087440124,2.3605676812727907
4.018491348952049,144.26195399958368,24.563770305685985,1.5418629497181375
5.46210347426327,122.83433827279809,24.570874355574073,2.677721400552748
5.19905969557347,166.3865907996339,33.396866414782515,2.585099354598302
4.399783122841205,127.86635678788744,24.25602982420672,2.0671482486238966
5.069802084990019,123.84098232980062,33.331562504546056,2.039798931188018
4.61468640313824,113.81767071594997,32.31295646426975,2.2770288855579537
5.113517345251248,122.67081809564564,21.370966356047017,1.569148464871871
5.6621306745210465,116.95060327238912,26.612176738321725,2.015015739582041
6.586016816145352,134.1621735337718,35.97054701523686,0.9238082276954098
3.762184501173151,139.1340463358917,25.09417234430159,2.4382278227514678
7.133033374656266,104.28021078984101,27.677978688453063,1.2192533887790704
3.047912200477498,93.37534092884444,32.31030446625948,2.7517099142144996
4.848214904964417,83.27589253793407,33.91695254641298,1.834939953016775
5.588317206484577,130.15982653825088,28.74230556977752,1.8941665090344115
5.2809918677350325,97.93266787652253,27.01244902654179,1.6861330469577471
4.377300480179406,76.94218814095035,37.11184930849254,1.8559805630389619
4.791877749642725,127.77157209061929,38.6944983189879,2.709265672574018
4.506999065341168,169.8599903486558,34.89429025390898,0.7560956717324603
4.410635243055788,119.87858176920213,30.42659071282512,2.638482693044094
5.849602097021025,136.76981548903285,25.95867139179537,2.169011740550854
5.357015485965047,121.6365871709513,25.847777967217173,1.3964891760713922
4.307090404739346,118.02220693617714,32.61257052632879,1.462343803475381
5.899599875433251,138.38152965975536,32.091991104443416,2.8381965136041014
5.307299520876609,114.19450911622697,37.007992964732146,1.5272465600286345
5.81286211883896,125.34784628143805,33.25225046268069,1.4233247447020203
5.629628841923612,126.43395612392027,22.48459849120091,2.5686572711823645
4.171004989077928,106.63819092713902,35.25973808861459,2.169276438142957
4.439818959803031,139.84084699073045,25.009696863427934,1.5310372117318005
5.747293605123262,116.50080486609183,28.08014364023824,2.1083124877023094
5.610370265433465,104.88509681014311,31.251001031258472,1.4871236581798613
4.979098406035852,130.73019687140808,39.978337448919824,2.5504106992113025
5.117327383308782,102.03064036417925,45.549592780026806,2.5306854824365668
6.2776648957884245,120.56362314738257,33.03361529568092,2.2660030994109714
4.40842861116417,119.81762006711593,29.084016906398062,2.180830530623508
5.547097381170038,141.71791131663156,32.67252824240275,2.880594062433687
4.797807347566106,129.49396465759907,34.43827712936918,1.9998431636941127
4.782318796772779,119.49946082509712,28.396661872214043,1.4090629372895993
6.09877685198719,136.35532598400573,38.97605677956161,2.2247369564161534
5.82541634898803,147.80415098034626,31.15035379595701,3.043023524768557
5.813509636000639,131.15620612703725,32.48871544545697,1.492620253407074
6.305478807154329,120.20705239686761,33.329621260272305,1.8192686166530072
5.021003841632759,93.7632753529968,32.10793305307228,2.208223019050726
5.6819529712949635,98.69772673849255,34.194702502348065,1.9730475754971304
4.689733243406544,113.89550591290664,26.913734067265384,1.5088482098113427
5.324166352488442,107.80975595681434,27.208491230269846,2.5609289281152354
4.869856945632315,116.26057394029108,24.499228835141526,3.1600203610086295
5.096995964992718,121.13299849794214,32.19750615310113,2.0980657295119536
5.595157025436913,130.5938550871346,33.89468251756057,1.547965855132
4.181779316766527,118.59002443881818,32.28886433075943,1.2255197374732625
7.092387275685461,129.73003287652404,38.37246216673769,2.1289879906105904
3.993982618500298,121.2894882962024,29.97201990585477,2.551938671658129
3.785811387212268,80.49066867292257,33.34370827796256,2.237583873247691
6.158110873500068,101.21329212362491,24.54149561930343,1.998798079540573
5.791662693962936,117.1182488855677,28.064501487627997,1.705364174105347
5.624119817052155,95.80610514317785,33.47768878782889,1.4539181836409552
5.62834550926428,131.9985745999241,34.24551055371572,2.4173756631624412
4.987753227153085,150.61501664687395,28.530165261679088,2.4568858106927927
4.102745628514168,144.37523703394635,29.642003740709665,1.2271351066546334
5.075804558193727,115.73114258139584,22.410631266595953,2.7949194890903417
4.322838288487889,149.81452273699904,28.214853995966955,2.287035610447001
5.975119733417751,122.97334914404223,34.45191581759893,2.6997973225728966
4.8529426184978615,113.25828057763921,32.876025080532834,1.3289361257574424
4.1745028032074885,107.7319467291812,32.503328606906045,1.3170879222922807
4.678614158347006,113.95060627023743,30.2488684359048,1.9255153451163516
5.412931454275625,112.23646362917543,30.03531579314088,2.251392213447597
4.436275447196025,123.40832444750976,26.698394302632764,2.898180411463482
4.177779604433568,123.2114796209973,33.49414210101267,2.353039456907566
5.243687211491912,120.0609204030683,32.104864721946946,1.8786593615939833
5.244966571108723,128.738763394927,32.46009423996399,1.4868153961670538
4.49305682462887,143.81292549572683,27.369825786662098,2.615000286359575
4.528961694381677,138.99108270882647,19.23328540064378,1.5176472871246425
5.232049937357636,90.30204063100193,35.485763558768475,2.814234277386161
3.5519156585026757,68.9215773019609,27.605812719957978,1.8578076751967454
3.5925362256234448,138.68639822478548,25.686121179784397,2.7952910363089254
4.281555778747564,92.66242603169158,33.46739455956997,2.339465645029639
4.786552848288153,115.50469196214632,28.03993680040435,1.9315022552787708
5.310907565598004,96.59773947881281,35.29968192023311,1.7403018140869366
6.475356216949552,83.9603912483996,33.08502974788349,1.82954606132696
5.85765962320202,130.82925456409575,33.417846616002386,2.214158346187619
4.840061470036573,135.18310320605295,23.170221443997328,2.0385782481088586
4.9809837920973115,108.4697919854656,36.059719926932004,1.7030942959656474
3.997470635362191,68.1791541571018,31.30625265616928,1.917184294841184
4.98148686400761,109.07511103495034,28.153614303768983,2.039288514859575
4.711341361079862,127.83608010805094,30.716942336711256,0.935632952792594
5.32271856033809,90.42176862451743,21.1188238355084,2.229084057394349
4.172769056447677,123.66719839558311,32.043264057403356,1.5101393876415967
5.519346514241172,119.69380301654009,24.853142459089643,1.4233337983971275
6.532738913002578,131.58582999202176,23.23664857078233,1.1563278264446448
4.891239851543142,122.39160736828306,22.388204068910547,1.1030537510660547
5.401711722098941,100.53862118236889,35.563441874949625,1.3222762484438553
5.690143991711112,143.93143003328981,26.853683031536058,1.6454895211847549
4.5987795281141635,116.8294085394606,37.6686385495825,2.976629568763284
5.224092481810417,119.45390920980137,27.32099268473851,1.737060162052398
5.012592400781795,101.33464081853609,21.463210212035264,2.0888750531340157
5.097676098548832,111.13435497616979,24.417377800256705,2.200240693253164
4.226990216144533,102.30394571946198,36.179058100034695,2.0655325931079243
5.024510174258943,116.54107880153154,29.220509110316662,1.9612782696370032
5.49799829124545,154.23416960284686,27.258563517546996,1.4023531182003777
6.451143607795042,92.56197714137286,30.80009112926394,2.725463774139606
5.9592708260852065,87.72877204246518,32.50891368083772,2.9035983218189427
7.153182457511557,149.42340654987217,35.5869940795123,1.1586706529386572
4.23265243711195,115.81352645696268,37.24249614946463,1.4879857045568103
5.872320636720678,106.61854522680167,28.20115677105457,1.860094828811497
5.183342005738352,140.79809374792154,23.36976156958981,1.5177311025449043
7.189802933217672,107.88768920526272,27.93267419438362,2.2529827767279325
4.191701714644848,156.52019427093873,31.30140253291443,1.6358638987966936
4.160278157819224,133.5585174267854,25.181205368946944,3.0825280339033014
4.400607354555978,110.24177183708595,25.214245425524787,2.595274297171798
2.876104275690193,163.14616426531006,31.718939407749428,2.1062870153161075
4.474244978319239,107.88570153993324,29.756738242147744,2.513493131659866
4.240867338446302,134.84190744018613,30.163984977057932,2.5529502121786543
5.150393786476208,125.98585160812983,26.207523326499654,1.7180262559708783
5.3417559757771595,146.03482578797596,28.847996428971165,1.5918913777290176
6.876170839215886,151.23022393453707,25.378834278658477,2.0390715314848236
5.95042383818605,120.64008298131533,34.450992055623935,2.430818062248972
4.423096344337597,104.93164259307633,35.17624667361876,2.069530199326709
4.101585328651642,129.19944285878233,20.76906068880953,1.2115017589045014
5.491919171506506,106.44569260495788,25.35244569903795,1.5985877780245787
3.6797667929793576,160.26774495053246,22.517353724549604,1.963013568202811
6.831458765854354,122.73070662165475,26.74988032796551,1.962167197837085
6.179440120721287,112.69356897375782,29.582810151048196,2.986271088394904
4.530824347895296,123.69360611729817,22.75177390150735,1.307006028800501
3.2868654709091225,93.05747420940607,25.390700934373434,2.2527946209179373
6.353872374165412,100.56771922978697,24.980213139592507,2.744556554164145
4.885460154747382,144.00827815888852,31.03633664699472,3.135724872711398
6.237816311973462,106.86211442057208,30.34672168518125,1.7978012884080194
3.405572341205633,99.0617803463612,26.391312233313734,2.2457147263601
4.400624977046228,130.73305505054572,30.88410436069699,2.2848801785993236
5.005243699718183,143.71408309325994,27.266599577063673,2.0977408657766454
5.046980593764742,134.37906621330134,28.641724448369732,1.950577399380347
4.549934528520756,139.92095371611632,38.36726045149268,2.2179876947500228
5.622849932347499,104.86409822861079,36.70230525895174,0.7338769573901573
3.932379570617406,91.56378666516312,23.502093815362013,2.341034745031316
4.857620514978707,150.02667303910974,34.14866208939587,2.0630889518309834
5.120295631711899,113.54640322315728,34.05698277245796,1.8887625516108673
5.514438834058749,114.98333967089906,24.25868355623691,3.023431097859779
5.71161487808889,146.56388283698115,34.0938882187743,1.662532990604724
3.8753579081621305,131.1246001880132,37.68965959206277,1.7984620054674847
3.4658858292643777,129.11775544163214,24.38727596877793,2.995776651102367
6.277676821898509,163.30004689802166,25.412485894928682,1.5839693475750716
5.332314011979592,107.12963539239715,35.08830733421751,1.7249423585317305
4.251513463443446,138.55680256162475,31.35747655412824,1.926487288284575
6.551151975522523,121.14026249794169,32.757381376197614,2.4203672410647745
5.1156746342928585,125.37184557726513,31.702946082002484,2.1039012536766566
6.179297184063826,150.56936852825064,31.95347960464072,1.3536873264238687
5.067518481410109,130.1567151257925,23.367639358444585,1.7339157184364051
7.060747924881987,130.76592158099265,35.23658853310724,1.6963227833938943
6.755340842443204,141.45014674619605,35.84794996213887,1.9613894773884772
4.751035851520927,112.70094540914229,28.85304627965986,2.2129218293149147
5.971570950954355,103.21580665321987,29.78261525093069,2.209102877943986
5.645375949585148,99.10381611957934,22.34446248722139,1.111994122975799
